asymptote,mid,m,Tm,r2,Protein,species
0.24826054634004158,49.24027114882627,1707.7111323499355,50.26121267985346,0.9932096744048056,P62834_RAP1A,Homo sapiens K562 lysate
0.16415040054823374,46.36970797861501,450.34497034549264,48.36006867295389,0.9823109337756334,P62854_RPS26,Homo sapiens K562 lysate
0.07702293433423964,48.55164769810645,829.0474456579472,49.033375328558265,0.9961634143141748,P62873_GNB1,Homo sapiens K562 lysate
0.3411757562983198,46.85412264508923,1762.989227441703,48.37761710950216,0.9674275722191168,P62879_GNB2,Homo sapiens K562 lysate
0.33080883814374423,48.13169077722971,852.3605156952838,51.28906903096674,0.9921380955267811,P62906_RPL10A,Homo sapiens K562 lysate
0.295852994282697,54.213269960595504,814.303585253477,57.66667728481896,0.9803719490602703,P62993_GRB2,Homo sapiens K562 lysate
0.1023046867431652,50.73081991644673,2046.9990076373183,51.022509182911094,0.9956615015552478,P63000_RAC1,Homo sapiens K562 lysate
0.14984847098790907,49.181572916616034,1175.2155355846878,49.92900849101864,0.9982239499101421,P63010_AP2B1,Homo sapiens K562 lysate
0.16148878983528803,46.519180200468774,741.208875021307,47.697073076484955,0.9978377316131782,P63092_GNAS,Homo sapiens K562 lysate
1.3725599971795386e-28,52.82369783875621,551.6040489884499,52.82613466481899,0.9361224413605101,P63104_YWHAZ,Homo sapiens K562 lysate
0.08113349613237818,58.969763922384885,408.2358585293333,60.52288912093401,0.9364938341096075,P63146_UBE2B,Homo sapiens K562 lysate
0.12730169707524708,52.60389046500651,896.2994587144449,53.53719062483757,0.9849452093436929,P63151_PPP2R2A,Homo sapiens K562 lysate
0.1755778127688362,48.94260211291307,1329.6249433225828,49.74727920524769,0.9986134585290305,P63167_DYNLL1,Homo sapiens K562 lysate
0.13895079864911875,45.940852448625854,1428.4040915376397,46.446461254197466,0.9973906888624344,P63244_GNB2L1,Homo sapiens K562 lysate
0.08655761884788268,45.42773537038828,761.820001769639,45.94998107215752,0.9692134234526882,P63261_ACTG1,Homo sapiens K562 lysate
8.156213488280071e-21,52.99618647709612,512.7262887715841,52.99624749582423,0.9914116044367668,P67775_PPP2CA,Homo sapiens K562 lysate
0.12312122920606855,45.71233835467677,714.8128307503374,46.56467725003289,0.9690316894967934,P68104_EEF1A1,Homo sapiens K562 lysate
0.2068096239166142,45.991845449292434,1192.410441841781,46.96138369391509,0.9920857430787492,P68363_TUBA1B,Homo sapiens K562 lysate
0.1992349044392493,45.93216619174286,1302.4317341815968,46.78447188850458,0.9821523145158727,P68371_TUBB4B,Homo sapiens K562 lysate
0.42188158989250557,51.136926145552025,1927.7360274111502,53.8257883491552,0.9565311548458968,P68402_PAFAH1B2,Homo sapiens K562 lysate
0.46975157623344377,50.49866152667103,1164.2327522543171,57.537473720979854,0.9348690857497397,P69892_HBG2,Homo sapiens K562 lysate
0.4175059235236827,49.57796395212135,2529.592098049914,51.481612185374836,0.9549434161928894,P69905_HBA1,Homo sapiens K562 lysate
0.13227646675002033,49.38354921843578,624.166067759735,50.62285192205806,0.9841658610874896,P78345_RPP38,Homo sapiens K562 lysate
0.13809659116641937,44.05861190677537,711.7561010346359,44.95978756337098,0.996918947397013,P78347-2_GTF2I,Homo sapiens K562 lysate
0.2441003034901713,50.17861335528728,785.8263244481058,52.43684258659867,0.9841932412968485,P78356_PIP4K2B,Homo sapiens K562 lysate
0.08403776350741297,45.46532561139016,855.8376663856693,45.916418567590604,0.9988413326907871,P78371_CCT2,Homo sapiens K562 lysate
0.08000967402644041,48.80051005957433,1438.7071727343434,49.09664765135339,0.9981629891217658,P78406_RAE1,Homo sapiens K562 lysate
2.1606453908252615e-19,57.90083968165212,445.4959046076065,57.90227521803851,0.9736357749075982,P78417_GSTO1,Homo sapiens K562 lysate
0.3342288810790727,46.61460703037176,615.9759393363182,50.87302726127929,0.9789382295049748,P78536_ADAM17,Homo sapiens K562 lysate
0.22742188444925784,52.053203027803946,1159.752290771974,53.52969036207686,0.9865786047141285,P78540_ARG2,Homo sapiens K562 lysate
0.18961172245752195,51.59235080118417,1530.6594649887243,52.45635674710987,0.9910787176908444,P80217_IFI35,Homo sapiens K562 lysate
0.24753322527938354,50.016833161258866,1477.1643065515625,51.22196865284031,0.9472083334569766,P82673_MRPS35,Homo sapiens K562 lysate
0.4123164500841089,48.09399747166168,699.4098721373254,54.65719669901701,0.918931636027386,P82675_MRPS5,Homo sapiens K562 lysate
0.2531756457471711,46.411204017394134,1081.128712585227,47.8720082375445,0.9401428308899774,P82912-2_MRPS11,Homo sapiens K562 lysate
0.20107787409501912,44.852464041233134,1341.9170439359034,45.65855898522864,0.9780608653439541,P82933_MRPS9,Homo sapiens K562 lysate
0.2681654011175821,48.46340047989576,1772.2948215306485,49.54144495844471,0.9766624143736444,P83436_COG7,Homo sapiens K562 lysate
0.16097662920965836,46.43584114790647,1779.0246853862072,46.91589709073885,0.9625310002226866,P84022_SMAD3,Homo sapiens K562 lysate
0.200425954009553,50.641214729989734,1275.3019382209839,51.7078974565294,0.9955214606538798,P84077_ARF1,Homo sapiens K562 lysate
0.06505175020920392,47.65736579634244,862.964738032405,48.028220349736905,0.9953317705302602,P84085_ARF5,Homo sapiens K562 lysate
0.10585928235894061,46.463600303553754,733.6205023819901,47.18107774846112,0.9907436863947179,P84095_RHOG,Homo sapiens K562 lysate
0.375823203968063,46.87296262709334,980.5970853337556,50.240808084292894,0.9622521575419963,P85037_FOXK1,Homo sapiens K562 lysate
0.18166329009177773,50.06617467736558,472.2774741399442,52.592100048449055,0.9779450931812563,P86397_RPP14,Homo sapiens K562 lysate
0.08552985501170492,48.34916803883975,765.106896599747,48.93108023905157,0.992348817697739,P86791_CCZ1,Homo sapiens K562 lysate
0.25540515402490854,50.434335771699,600.7365627985141,53.66715412746763,0.9623752316122226,P98170_XIAP,Homo sapiens K562 lysate
0.260794269876609,50.038490464452764,9936.556011341296,50.4165697170166,0.9826941051490119,P98172_EFNB1,Homo sapiens K562 lysate
0.09653073187564942,47.2097260731263,1070.9469856697083,47.669360051828335,0.9970363218279945,Q00013_MPP1,Homo sapiens K562 lysate
0.4494751046119142,48.509282915389356,948.8975330843917,54.954843331097685,0.948722504284053,Q00059_TFAM,Homo sapiens K562 lysate
0.05430817591273428,53.15069051467479,788.5433889495605,53.572134742797225,0.9773913484117973,Q00169_PITPNA,Homo sapiens K562 lysate
0.12660850126198,44.4699288961752,976.6461672340603,45.073822866173096,0.9981372039539521,Q00341_HDLBP,Homo sapiens K562 lysate
0.17298906448662632,45.10629188219041,1015.7784598157309,45.9745257398512,0.9964949808443402,Q00403_GTF2B,Homo sapiens K562 lysate
4.154264783519085e-12,49.632281760143364,454.8510664569032,49.63678447757174,0.9939640064144616,Q00534_CDK6,Homo sapiens K562 lysate
0.14097862843343958,44.94856481299,844.5492377050122,45.76399686767946,0.9982835966365924,Q00535-2_CDK5,Homo sapiens K562 lysate
0.1302608626040021,46.43505916410627,2425.0680201941677,46.717619369091096,0.9898871919233581,Q00610-2_CLTC,Homo sapiens K562 lysate
0.1297777916901346,46.94834931761587,862.5855726529994,47.73758789727556,0.9958850607000364,Q00653-4_NFKB2,Homo sapiens K562 lysate
5.416677968589101e-35,54.238408643488626,715.9948862331535,54.24221411765762,0.9977249285018238,Q00796_SORD,Homo sapiens K562 lysate
0.378062910412496,45.93854699414675,1090.0193565267793,48.86269249919175,0.9520188215099936,Q00839-2_HNRNPU,Homo sapiens K562 lysate
0.17761885895606552,46.956479215616994,2154.697027842938,47.44266402401651,0.9727451590642605,Q01081_U2AF1,Homo sapiens K562 lysate
0.14027660343533402,47.73196567482733,837.558912892832,48.65537690295279,0.9971710932603927,Q01082_SPTBN1,Homo sapiens K562 lysate
0.08778877629117678,45.31481024674242,602.1643061018136,45.983393620206826,0.9888189684693295,Q01082-3_SPTBN1,Homo sapiens K562 lysate
0.41809505629132737,47.900170830363386,1394.277253526775,51.090340502093746,0.912329014762503,Q01196_RUNX1,Homo sapiens K562 lysate
0.09807390492111732,51.67917511042135,1632.9881131963386,52.04170333967271,0.9863253699869479,Q01415_GALK2,Homo sapiens K562 lysate
0.23573208862489092,48.393969778337606,754.8449866514452,50.47302540268093,0.9890086839824525,Q01432_AMPD3,Homo sapiens K562 lysate
0.08626278666434452,49.89806457746606,1169.7934883970222,50.31465857183708,0.9703151409575587,Q01459_CTBS,Homo sapiens K562 lysate
0.11425899977450975,50.767529898493294,1936.50483992048,51.12551543145989,0.9917488735666484,Q01518-2_CAP1,Homo sapiens K562 lysate
0.08164762661569283,52.421251176418146,1086.285989480985,52.87905115677479,0.9952066759743697,Q01581_HMGCS1,Homo sapiens K562 lysate
0.12554454093132036,45.71099841691623,673.7264674567584,46.63539812818526,0.9977390011517858,Q01650_SLC7A5,Homo sapiens K562 lysate
0.1508737188614259,45.863743569865335,1027.9640184825867,46.62470281598336,0.9911330280259399,Q01813_PFKP,Homo sapiens K562 lysate
0.3941084515931211,44.86725512161566,547.1888634026527,51.431571955807975,0.923594235309376,Q01968-2_OCRL,Homo sapiens K562 lysate
0.184274590074948,50.565075586920294,1398.8907116981923,51.43961626180914,0.9861937231957839,Q01970_PLCB3,Homo sapiens K562 lysate
0.07937992099179976,52.45028593556882,719.2309117638036,53.12355430524261,0.9841093619130841,Q02127_DHODH,Homo sapiens K562 lysate
0.28070169738766604,43.86747907846515,680.6626024127537,46.347271017637816,0.9564288520014073,Q02224-3_CENPE,Homo sapiens K562 lysate
0.25278189365608555,49.911804216031804,1049.8282349900205,51.659932446433416,0.9721194739721402,Q02241_KIF23,Homo sapiens K562 lysate
0.0882903243407631,46.97809651286909,1109.5539829750749,47.37939272130002,0.9886287863288284,Q02750_MAP2K1,Homo sapiens K562 lysate
0.11152112288406335,48.15899242295153,1167.5458081124975,48.67548344822269,0.9988268860124168,Q02790_FKBP4,Homo sapiens K562 lysate
0.19471663583889948,46.890200093782674,834.5476767973385,48.239319454200995,0.9857158694597224,Q02809_PLOD1,Homo sapiens K562 lysate
0.2657376866519172,51.655463604806364,678.050318312113,54.830152188974196,0.9896985325135457,Q03111_MLLT1,Homo sapiens K562 lysate
0.1477117258108943,46.13389045234128,1181.9125085894766,46.7827295886584,0.9980456246145227,Q04446_GBE1,Homo sapiens K562 lysate
0.271366750754303,48.2959933719481,850.2711373936623,50.5624395422975,0.9865599667969471,Q04656-5_ATP7A,Homo sapiens K562 lysate
0.14922417190979484,45.59958436730585,912.0947721728493,46.43703541832163,0.9956574886849107,Q04759-2_PRKCQ,Homo sapiens K562 lysate
0.1305040605263132,46.4220192633728,1375.9708806979788,46.90434725038361,0.996460614977703,Q04828_AKR1C1,Homo sapiens K562 lysate
0.06809771092708196,50.454219059911615,975.9357548569142,50.84243307315764,0.9892084588460154,Q04917_YWHAH,Homo sapiens K562 lysate
0.3959091052753437,46.48710089384097,847.6913011018298,50.878703012227135,0.9385281173341318,Q04941_PLP2,Homo sapiens K562 lysate
0.18744644634534255,53.09911667587272,696.9984533494385,55.07340629563929,0.984104925807782,Q05048_CSTF1,Homo sapiens K562 lysate
0.12726248634505136,49.33336519319422,782.9478527712091,50.27260553190681,0.9846620312753473,Q05086-3_UBE3A,Homo sapiens K562 lysate
0.38772232051602223,47.385514562811345,2085.6761241328177,49.06656492533525,0.9484440051705355,Q05209_PTPN12,Homo sapiens K562 lysate
0.34684851859863775,49.077246875863146,1152.5983062576772,51.70866615874899,0.9797735409862691,Q05519-2_SRSF11,Homo sapiens K562 lysate
0.21061367419579238,52.66178423558979,1603.1707407362878,53.64518468192168,0.9371154752709783,Q05639_EEF1A2,Homo sapiens K562 lysate
0.1348005855693677,47.47774786405641,1182.308871467881,48.09041505869475,0.9964754821197348,Q05655_PRKCD,Homo sapiens K562 lysate
0.14354962112140357,50.7628876480357,1851.0324679027044,51.25640290316668,0.9946238066539846,Q06124_PTPN11,Homo sapiens K562 lysate
0.1832551302458132,45.76604134742782,608.453474460273,47.40598023673494,0.9892889714903322,Q06187_BTK,Homo sapiens K562 lysate
0.1552935014350719,46.140382406862564,1270.8388713572233,46.7823290555427,0.9961240052091236,Q06210-2_GFPT1,Homo sapiens K562 lysate
0.1875675276197854,52.52123129340313,1132.403536145277,53.70472569383717,0.9745999122631921,Q06330-5_RBPJ,Homo sapiens K562 lysate
0.2760810646318597,48.9263541934512,1042.388418762929,50.854910558265864,0.9907470775222396,Q06546_GABPA,Homo sapiens K562 lysate
0.31154439838169445,48.182351640568484,1154.9121784919944,50.250210245905,0.9873959970889526,Q06587_RING1,Homo sapiens K562 lysate
0.31962651424531946,47.70608922101624,1185.4925366169934,49.77034300316674,0.9878333465713216,Q06609-3_RAD51,Homo sapiens K562 lysate
0.16180806659888203,50.65761910862032,858.4960056473132,51.859451830707755,0.9779173285359387,Q06830_PRDX1,Homo sapiens K562 lysate
0.2140151398838811,48.262978516057835,1632.7416382631084,49.0831780418021,0.9902465564149326,Q07666_KHDRBS1,Homo sapiens K562 lysate
0.1369636901408627,44.14795351624081,459.27683127531293,45.55918377153996,0.9464134382400631,Q07866-3_KLC1,Homo sapiens K562 lysate
0.14761371693035436,47.47791281405116,903.1491429345067,48.3808188492257,0.9971615547109295,Q07866-6_KLC1,Homo sapiens K562 lysate
0.1473138536617122,51.335637352971105,1169.981834763406,52.1418584373658,0.9965119925517448,Q07960_ARHGAP1,Homo sapiens K562 lysate
0.46109241946750396,49.31693758059261,1228.8317926760342,54.956701556096206,0.9377109685882233,Q08174-2_PCDH1,Homo sapiens K562 lysate
0.22430244289449008,49.39955971391759,1055.5260591065364,50.82580966166688,0.9927984359054027,Q08209-2_PPP3CA,Homo sapiens K562 lysate
0.066541970272642,52.57370276617322,968.0140103734146,52.98499114224099,0.9905707815451665,Q08257_CRYZ,Homo sapiens K562 lysate
0.26755710268931643,49.50203970803605,1791.2564265251337,50.6068484380785,0.9755190928643892,Q08357_SLC20A2,Homo sapiens K562 lysate
0.08325785773322165,47.34218356910572,1059.1815470598326,47.73735494165626,0.9932648554119184,Q08752_PPID,Homo sapiens K562 lysate
0.13676468562591687,47.22063960042486,668.4631603370277,48.321031073336215,0.986765300033589,Q08945_SSRP1,Homo sapiens K562 lysate
0.19897502351532356,46.36773670047595,640.9368022981574,48.141629880101796,0.9915796370077954,Q08AM6_VAC14,Homo sapiens K562 lysate
0.08817055214584288,52.285896487924575,937.7122593451652,52.861121216943545,0.9868167879166856,Q08J23_NSUN2,Homo sapiens K562 lysate
0.1146840660318513,54.55436877469097,738.4542535783801,55.6325887631248,0.9980117622659429,Q09028-3_RBBP4,Homo sapiens K562 lysate
0.27195550715666406,46.587244868438276,924.2399495036601,48.53011561631983,0.9838552419639108,Q09161_NCBP1,Homo sapiens K562 lysate
0.43015568290824147,48.27551906793363,1475.4695169271408,51.651894702528345,0.9550560130231629,Q09472_EP300,Homo sapiens K562 lysate
0.10882303946661813,49.20327732207341,1046.773636042567,49.7840402036775,0.9918242793073084,Q0VAN0_AKT2,Homo sapiens K562 lysate
0.07632670443668893,44.0574305266893,642.9203864199357,44.57178485846552,0.9929849014568829,Q0VDF9_HSPA14,Homo sapiens K562 lysate
0.11768563392464762,51.97299601723441,1042.2596227319068,52.68660504129351,0.9866468714571407,Q0VDG4_SCRN3,Homo sapiens K562 lysate
0.2188647354066482,49.48491462524611,1511.2340128726787,50.46184582363268,0.9866837511631785,Q10469_MGAT2,Homo sapiens K562 lysate
0.19965098476941934,48.74074405701973,1750.551383829408,49.47024457470109,0.9838554199140671,Q10471_GALNT2,Homo sapiens K562 lysate
3.469274814729809e-14,48.5095835360144,371.5067205285793,48.514719969834196,0.9559982306769517,Q10567-2_AP1B1,Homo sapiens K562 lysate
0.19219051050850813,49.96396798517123,851.3219492192229,51.44263295118228,0.9979356949005859,Q10567-3_AP1B1,Homo sapiens K562 lysate
0.290694679870093,47.0132895037894,1577.6359414072713,48.30007883674759,0.9786339012998879,Q10570_CPSF1,Homo sapiens K562 lysate
0.09906630575699234,48.352265446249476,1921.7140471053385,48.63435818839466,0.9951104136150359,Q10713_PMPCA,Homo sapiens K562 lysate
0.4113049008287761,47.278756237788386,464.8057410307207,57.38654474458223,0.9148901712890797,Q12772_SREBF2,Homo sapiens K562 lysate
0.19095065026480562,51.81878724837114,2295.483318664769,52.41830854483415,0.9965648164382852,Q12792-4_TWF1,Homo sapiens K562 lysate
0.07799582213261473,46.798953013986356,631.4239188279955,47.4028774024756,0.9860548226963775,Q12797-10_ASPH,Homo sapiens K562 lysate
0.16752311857674124,47.75818947996907,1072.5587732249644,48.65597007558056,0.9802759395642591,Q12800-3_TFCP2,Homo sapiens K562 lysate
0.20307067456155597,46.45050401041252,978.6147081490967,47.64531616700586,0.9969564922557846,Q12840_KIF5A,Homo sapiens K562 lysate
0.4056114667203607,47.596504524295135,1046.5093224633501,51.54001383119315,0.9461854207411035,Q12846_STX4,Homo sapiens K562 lysate
0.2682573294761985,49.86948334915696,528.1987506225942,53.782438376652856,0.9805744447825084,Q12872_SFSWAP,Homo sapiens K562 lysate
0.19039220304212887,48.001307747236076,592.4420768459003,49.94316208746504,0.9721625562524402,Q12873-2_CHD3,Homo sapiens K562 lysate
0.0897069706118405,44.99536194831014,920.5767661249379,45.445749461444954,0.9990881356692211,Q12874_SF3A3,Homo sapiens K562 lysate
0.445700958105304,45.48659825534745,782.573523456855,52.25007889945275,0.9576397459435531,Q12888_TP53BP1,Homo sapiens K562 lysate
0.00619776087161994,55.388219472841485,1028.0886577036918,55.43044732421697,0.9700656717662115,Q12905_ILF2,Homo sapiens K562 lysate
0.27229202761662114,52.920792602205225,1096.7525749278873,55.00931864183692,0.9716135009980014,Q12906-5_ILF3,Homo sapiens K562 lysate
0.23696571798868832,49.84857141127955,2656.068712031371,50.502731108075025,0.9848794488409625,Q12907_LMAN2,Homo sapiens K562 lysate
4.4259863635381704e-16,52.311316958391636,668.3380618502919,52.31580549351588,0.9570478831963517,Q12933-3_TRAF2,Homo sapiens K562 lysate
0.3302465417327475,49.435046614699665,1027.2704131168261,52.1608546744671,0.9664194360147355,Q12955-5_ANK3,Homo sapiens K562 lysate
0.1396939864431532,51.09699783921364,1115.9583838425185,51.87983719066323,0.9975512154187602,Q12959-5_DLG1,Homo sapiens K562 lysate
0.0988784686906782,49.60137318074144,657.6058178306889,50.44820050268328,0.9631637145544327,Q12972_PPP1R8,Homo sapiens K562 lysate
0.19549386846407327,49.10833231375323,977.1108199988682,50.37974323799507,0.9903781341166344,Q12981_BNIP1,Homo sapiens K562 lysate
0.1611506197204779,45.974665290875436,809.1266599603805,47.01487822647971,0.9945087517760778,Q12996_CSTF3,Homo sapiens K562 lysate
0.06939688577361902,53.30188233313352,1420.7054774201913,53.610199049412984,0.9665671943327538,Q13011_ECH1,Homo sapiens K562 lysate
0.2965870224469966,46.96980157939056,1288.4307707620671,48.59441491300173,0.992373106727742,Q13017-2_ARHGAP5,Homo sapiens K562 lysate
0.1462443482178753,49.67496763144054,746.1840672325509,50.851296659764586,0.9989600864385737,Q13033-2_STRN3,Homo sapiens K562 lysate
0.2279677675226804,46.209558402919235,794.4536624035997,47.91107278356607,0.9868508874114159,Q13043_STK4,Homo sapiens K562 lysate
0.1179681927216448,44.923843587944695,1171.2146910747856,45.407934589085464,0.9981703663804841,Q13045_FLII,Homo sapiens K562 lysate
0.1994774081804142,45.181546237917445,1363.605191521492,45.959636347582645,0.983873026767522,Q13045-2_FLII,Homo sapiens K562 lysate
0.4314072666007222,50.25366759240352,1073.0383854225568,55.445055874323074,0.9622987575078857,Q13049_TRIM32,Homo sapiens K562 lysate
0.12904572276503562,43.39412580922749,702.6031611023596,44.21839254161052,0.994714412026515,Q13057_COASY,Homo sapiens K562 lysate
0.160146133605252,45.26604990497571,1010.5905457740861,46.067529253628095,0.993381327710389,Q13085-3_ACACA,Homo sapiens K562 lysate
0.15592749402095243,48.225339680836925,1119.9671182602626,49.01528823897407,0.9983667378942024,Q13098-7_GPS1,Homo sapiens K562 lysate
0.15139248566742577,45.42209848766738,1226.2072754235758,46.040669650106935,0.980621501405058,Q13107-2_USP4,Homo sapiens K562 lysate
0.29429565709224004,54.01575615626209,852.5001131145654,57.2502778691568,0.9223772007474617,Q13112_CHAF1B,Homo sapiens K562 lysate
0.03877959281353075,48.09341793793462,803.5590781741464,48.33372799530269,0.9914252194254115,Q13131_PRKAA1,Homo sapiens K562 lysate
0.15024071784215942,51.15260577294278,594.6768435240483,52.78110071553951,0.9889628561988993,Q13137-4_CALCOCO2,Homo sapiens K562 lysate
0.21904046900288004,43.84825051816016,1047.2870964639428,44.93732637161813,0.9973362180467124,Q13148_TARDBP,Homo sapiens K562 lysate
0.2555262749546292,43.58532357500694,999.7233206458252,44.98966761258805,0.9397018201763385,Q13155_AIMP2,Homo sapiens K562 lysate
0.23821019389524317,49.55281880432137,1031.8465032133793,51.153015361307816,0.9957809585730636,Q13158_FADD,Homo sapiens K562 lysate
0.38703899751189785,48.309809753738,2134.6286342083263,49.99448449658539,0.9130530600179942,Q13164-2_MAPK7,Homo sapiens K562 lysate
0.07469170567693198,54.48744108923728,1222.7599176523584,54.88559821032945,0.9968096641905085,Q13177_PAK2,Homo sapiens K562 lysate
0.471348260457083,49.02453136228325,741.3906045499125,60.481856796072904,0.9210929487587772,Q13185_CBX3,Homo sapiens K562 lysate
0.28140147717697733,50.15384041151026,1978.6570703480158,51.26177807251168,0.9930396493851749,Q13188_STK3,Homo sapiens K562 lysate
0.33602131104474825,46.83585054691448,3131.475289423836,47.70394699399111,0.957869349406361,Q13190-3_STX5,Homo sapiens K562 lysate
0.27611942250915966,46.864772060792745,1439.5590591386792,48.1411718147331,0.9931374753078999,Q13200_PSMD2,Homo sapiens K562 lysate
0.11358252444558568,45.99474848587905,996.7361645971376,46.56038479098464,0.9970051439626921,Q13217_DNAJC3,Homo sapiens K562 lysate
0.2396449662755048,51.749973748502015,718.8145678272651,54.31340178799228,0.9450358510067031,Q13232_NME3,Homo sapiens K562 lysate
0.13971683063875567,51.897923957387924,642.5649505897305,53.317202373215,0.9940337915160145,Q13257_MAD2L1,Homo sapiens K562 lysate
0.21333077832217917,46.01615961112267,869.3765152672188,47.43043113933752,0.9939283426913286,Q13263_TRIM28,Homo sapiens K562 lysate
0.12893842020004243,51.030039963487596,893.6534125217368,51.91698467285826,0.9877540867691492,Q13287_NMI,Homo sapiens K562 lysate
0.1806125172338323,49.19202003074493,1540.2087091361934,49.91166792985748,0.9951277613089663,Q13310-2_PABPC4,Homo sapiens K562 lysate
0.17346625852780323,48.28047005824618,1097.1142751048146,49.21559782762001,0.9798562381166006,Q13330-3_MTA1,Homo sapiens K562 lysate
0.128702592940537,46.434343860907724,1681.326990640019,46.82597352038098,0.9939744748316338,Q13347_EIF3I,Homo sapiens K562 lysate
0.14686155525531538,48.20484472291509,1356.3378855700864,48.81619483575688,0.9967273441740285,Q13356_PPIL2,Homo sapiens K562 lysate
0.12738301857902806,46.868757180210075,1095.0955042943726,47.48043845844711,0.9977588693947422,Q13363-2_CTBP1,Homo sapiens K562 lysate
0.35293674706035993,49.87941608716468,608.5534874839619,55.45806376329295,0.9658967574475957,Q13371_PDCL,Homo sapiens K562 lysate
0.13596394436011228,51.06673461873291,587.1929273552522,52.5250555003265,0.9866386367788992,Q13409-3_DYNC1I2,Homo sapiens K562 lysate
0.18811376675137775,47.0042933309775,1356.4014986160162,47.798026099379086,0.9753317257753004,Q13423_NNT,Homo sapiens K562 lysate
0.03998535904645695,48.60032864347747,741.534061681863,48.86968558530877,0.9991632700840382,Q13424_SNTA1,Homo sapiens K562 lysate
0.24295951894733955,57.018909549702386,393.1730418053746,63.111643035434135,0.9731336908029752,Q13426_XRCC4,Homo sapiens K562 lysate
0.13253351403085498,49.4349966437849,1339.8498921270489,50.00345289932463,0.9882106842024345,Q13432-2_UNC119,Homo sapiens K562 lysate
0.4296448364307032,47.2909761340047,1077.0195442608267,51.77773506409637,0.9783782815027168,Q13443_ADAM9,Homo sapiens K562 lysate
0.22359811766703488,46.39091170174688,689.080973623374,48.33339200210829,0.9333950066656072,Q13445_TMED1,Homo sapiens K562 lysate
0.13971886154413626,45.252043097148245,775.3952325284811,46.14128300334144,0.9986408498262835,Q13451_FKBP5,Homo sapiens K562 lysate
0.17088461585061895,48.59011954876005,1320.134395809878,49.36858508043497,0.9914922949808217,Q13464_ROCK1,Homo sapiens K562 lysate
0.4552463800262976,46.97165379863099,1776.1397804494363,50.222795065476966,0.914490632864895,Q13469_NFATC2,Homo sapiens K562 lysate
0.1799182688977534,46.49774214239543,895.161386084208,47.61531602942642,0.9943644704174954,Q13505-3_MTX1,Homo sapiens K562 lysate
0.419792474566787,47.51085946848225,791.3506253573537,53.40336765363601,0.9172648698598943,Q13506_NAB1,Homo sapiens K562 lysate
0.22317825916908096,46.87988082199512,3772.4603287820955,47.29232801494349,0.9601583784043468,Q13509_TUBB3,Homo sapiens K562 lysate
0.20789751911354226,45.569744087263594,957.3232954060761,46.77882959922694,0.9868297635642145,Q13546_RIPK1,Homo sapiens K562 lysate
0.0954021642130061,47.40741883875996,1122.074961959933,47.83984362733026,0.9995143940125878,Q13547_HDAC1,Homo sapiens K562 lysate
0.13710607454991214,46.06846566947002,929.1549061518624,46.81926689435985,0.9985899121943971,Q13596-2_SNX1,Homo sapiens K562 lysate
0.19148325240913072,50.030575274934016,1345.7541920243832,50.948195322868735,0.9965634245618892,Q13614_MTMR2,Homo sapiens K562 lysate
0.09280790827267338,51.47923913313566,822.4308125294339,52.15453012867536,0.9980793004283034,Q13616_CUL1,Homo sapiens K562 lysate
0.095497566231765,45.44280674465824,836.454274255943,45.97298160097044,0.9983330330466005,Q13617_CUL2,Homo sapiens K562 lysate
0.1145324374795171,48.40755774532038,1801.8561661122262,48.75675135735525,0.995269459930227,Q13618-2_CUL3,Homo sapiens K562 lysate
0.32147642446276997,47.16813740003087,1239.923543051397,49.10470801303333,0.981876823253368,Q13619_CUL4A,Homo sapiens K562 lysate
0.34402980734819694,48.07049329297667,944.8247628047899,51.11009384254037,0.9767494632412904,Q13625_TP53BP2,Homo sapiens K562 lysate
0.177785009809664,46.686548822492206,667.5084056022077,48.17461579249835,0.9842005662244492,Q13627-2_DYRK1A,Homo sapiens K562 lysate
0.10415184721967506,51.44795716937127,1135.4986586950408,51.998309224438145,0.9896508890843695,Q13630_TSTA3,Homo sapiens K562 lysate
0.11938651896214106,50.50384111210059,1124.6383184759961,51.13704504433613,0.986331300928226,Q13636_RAB31,Homo sapiens K562 lysate
0.2643397533199634,50.42471671892983,439.6704428379753,55.19239008350734,0.960783807591394,Q13642-1_FHL1,Homo sapiens K562 lysate
0.10720125806886549,45.947628641892585,709.7063585207464,46.685104900084504,0.9884050589954897,Q13670_PMS2P11,Homo sapiens K562 lysate
0.16151998458772707,48.68895271803189,936.1839390910833,49.70824718300376,0.9834736799235825,Q13686_ALKBH1,Homo sapiens K562 lysate
0.17167529348331467,47.36355009723345,1043.2388794916171,48.300661379579914,0.9932577122227075,Q13724-2_MOGS,Homo sapiens K562 lysate
0.17284335076943372,48.07503134626267,1108.476033927145,48.97721691706938,0.9896415443463953,Q13769_THOC5,Homo sapiens K562 lysate
0.299668996984595,50.84319086794662,516.1957107680488,55.882599933045434,0.9854367611976548,Q13813_SPTAN1,Homo sapiens K562 lysate
0.32909789670499645,46.281123163514415,1090.5178235408775,48.52381876792802,0.9606254188129904,Q13885_TUBB2A,Homo sapiens K562 lysate
6.948317145445432e-23,55.07397124230978,303.74598106343336,55.07526289974485,0.9835344189412599,Q13907_IDI1,Homo sapiens K562 lysate
0.08697669748809035,51.09143053817448,868.4413850590357,51.67935730373328,0.9813476283110134,Q13951-2_CBFB,Homo sapiens K562 lysate
